Date,Lower Laithe,Ponden,Springhead Weir
11/06/1961,0.757,2.1816,2.9386
18/06/1961,0.757,2.4673,3.2243
25/06/1961,0.757,2.7116,3.4686
02/07/1961,0.757,2.8616,3.6186
09/07/1961,0.2,0.48,0.68
16/07/1961,0.42286,0.48,0.90286
23/07/1961,0.757,1.9473,2.7043
30/07/1961,0.2,0.48,0.68
06/08/1961,0.2,0.48,0.68
13/08/1961,0.2,0.48,0.68
20/08/1961,0.2,0.48,0.68
27/08/1961,0.2,0.48,0.68
03/09/1961,0.2,0.48,0.68
10/09/1961,0.2,0.48,0.68
17/09/1961,0.2,0.48,0.68
24/09/1961,0.2,0.48,0.68
01/10/1961,0.2,0.48,0.68
08/10/1961,0.2,0.48,0.68
15/10/1961,0.2,0.48,0.68
22/10/1961,0.2,0.48,0.68
29/10/1961,0.2,0.48,0.68
05/11/1961,0.2,0.48,0.68
12/11/1961,0.2,0.48,0.68
19/11/1961,0.2,0.48,0.68
26/11/1961,0.2,0.48,0.68
03/12/1961,0.2,0.48,0.68
10/12/1961,0.2,0.48,0.68
17/12/1961,0.2,0.48,0.68
24/12/1961,0.2,0.48,0.68
01/01/1962,0.24536,0.48,0.72536
08/01/1962,0.2,0.48,0.68
15/01/1962,0.2,0.48,0.68
22/01/1962,0.2,0.48,0.68
29/01/1962,0.2,0.48,0.68
05/02/1962,0.2,0.48,0.68
12/02/1962,0.2,0.48,0.68
19/02/1962,0.2,0.48,0.68
26/02/1962,0.2,0.48,0.68
05/03/1962,0.2,0.48,0.68
12/03/1962,0.2,0.48,0.68
19/03/1962,0.757,1.1501,1.9071
26/03/1962,0.2,0.48,0.68
02/04/1962,0.2,0.48,0.68
09/04/1962,0.2,0.48,0.68
16/04/1962,0.2,0.48,0.68
23/04/1962,0.2,0.48,0.68
30/04/1962,0.2,0.48,0.68
07/05/1962,0.757,1.3901,2.1471
14/05/1962,0.757,0.79871,1.55571
21/05/1962,0.2,0.48,0.68
28/05/1962,0.2,0.48,0.68
04/06/1962,0.757,0.76259,1.51959
11/06/1962,0.757,3.0701,3.8271
18/06/1962,0.757,3.2187,3.9757
25/06/1962,0.757,3.2544,4.0114
02/07/1962,0.757,3.3944,4.1514
09/07/1962,0.757,3.1201,3.8771
16/07/1962,0.757,3.0859,3.8429
23/07/1962,0.757,2.773,3.53
30/07/1962,0.757,3.1473,3.9043
06/08/1962,0.757,1.9944,2.7514
13/08/1962,0.757,0.91014,1.66714
20/08/1962,0.2,0.48,0.68
27/08/1962,0.2,0.48,0.68
03/09/1962,0.2,0.48,0.68
10/09/1962,0.2,0.48,0.68
17/09/1962,0.2,0.48,0.68
24/09/1962,0.2,0.48,0.68
01/10/1962,0.2,0.48,0.68
08/10/1962,0.2,0.48,0.68
15/10/1962,0.757,0.498,1.255
22/10/1962,0.757,0.93443,1.69143
29/10/1962,0.2,0.48,0.68
05/11/1962,0.2,0.48,0.68
12/11/1962,0.2,0.48,0.68
19/11/1962,0.2,0.48,0.68
26/11/1962,0.2,0.48,0.68
03/12/1962,0.2,0.48,0.68
10/12/1962,0.2,0.48,0.68
17/12/1962,0.2,0.48,0.68
24/12/1962,0.2,0.48,0.68
01/01/1963,0.2,0.48,0.68
08/01/1963,0.757,0.93443,1.69143
15/01/1963,0.2,0.48,0.68
22/01/1963,0.2,0.48,0.68
29/01/1963,0.757,0.89871,1.65571
05/02/1963,0.757,0.76014,1.51714
12/02/1963,0.2,0.48,0.68
19/02/1963,0.757,0.65157,1.40857
26/02/1963,0.757,2.8359,3.5929
05/03/1963,0.2,0.48,0.68
12/03/1963,0.2,0.48,0.68
19/03/1963,0.2,0.48,0.68
26/03/1963,0.2,0.48,0.68
02/04/1963,0.2,0.48,0.68
09/04/1963,0.2,0.48,0.68
16/04/1963,0.2,0.48,0.68
23/04/1963,0.2,0.48,0.68
30/04/1963,0.2,0.48,0.68
07/05/1963,0.2,0.48,0.68
14/05/1963,0.2,0.48,0.68
21/05/1963,0.2,0.48,0.68
28/05/1963,0.757,2.7001,3.4571
04/06/1963,0.757,3.0201,3.7771
11/06/1963,0.757,3.1087,3.8657
18/06/1963,0.757,2.9587,3.7157
25/06/1963,0.2,0.48,0.68
02/07/1963,0.2,0.48,0.68
09/07/1963,0.2,0.48,0.68
16/07/1963,0.2,0.48,0.68
23/07/1963,0.757,1.2059,1.9629
30/07/1963,0.757,2.7144,3.4714
06/08/1963,0.757,2.1944,2.9514
13/08/1963,0.757,2.5544,3.3114
20/08/1963,0.757,1.0111,1.7681
27/08/1963,0.2,0.48,0.68
03/09/1963,0.2,0.48,0.68
10/09/1963,0.2,0.48,0.68
17/09/1963,0.2,0.48,0.68
24/09/1963,0.2,0.48,0.68
01/10/1963,0.2,0.48,0.68
08/10/1963,0.2,0.48,0.68
15/10/1963,0.2,0.48,0.68
22/10/1963,0.2,0.48,0.68
29/10/1963,0.2,0.48,0.68
05/11/1963,0.2,0.48,0.68
12/11/1963,0.2,0.48,0.68
19/11/1963,0.2,0.48,0.68
26/11/1963,0.2,0.48,0.68
03/12/1963,0.2,0.48,0.68
10/12/1963,0.2,0.48,0.68
17/12/1963,0.2,0.48,0.68
24/12/1963,0.2,0.48,0.68
01/01/1964,0.2,0.48,0.68
08/01/1964,0.2,0.48,0.68
15/01/1964,0.2,0.48,0.68
22/01/1964,0.2,0.48,0.68
29/01/1964,0.2,0.48,0.68
05/02/1964,0.2,0.48,0.68
12/02/1964,0.2,0.48,0.68
19/02/1964,0.2,0.48,0.68
26/02/1964,0.2,0.48,0.68
05/03/1964,0.2,0.48,0.68
12/03/1964,0.2,0.48,0.68
19/03/1964,0.2,0.48,0.68
26/03/1964,0.2,0.48,0.68
02/04/1964,0.2,0.48,0.68
09/04/1964,0.757,1.4159,2.1729
16/04/1964,0.2,0.48,0.68
23/04/1964,0.2,0.48,0.68
30/04/1964,0.2,0.48,0.68
07/05/1964,0.2,0.48,0.68
14/05/1964,0.2,0.48,0.68
21/05/1964,0.2,0.48,0.68
28/05/1964,0.2,0.48,0.68
04/06/1964,0.2,0.48,0.68
11/06/1964,0.2,0.48,0.68
18/06/1964,0.2,0.48,0.68
25/06/1964,0.757,2.8359,3.5929
02/07/1964,0.757,3.0716,3.8286
09/07/1964,0.757,1.6373,2.3943
16/07/1964,0.2,0.48,0.68
23/07/1964,0.2,0.48,0.68
30/07/1964,0.2,0.48,0.68
06/08/1964,0.63277,0.48,1.11277
13/08/1964,0.757,1.3489,2.1059
20/08/1964,0.757,1.3102,2.0672
27/08/1964,0.757,1.4531,2.2101
03/09/1964,0.757,2.8036,3.5606
10/09/1964,0.757,3.4659,4.2229
17/09/1964,0.757,3.2187,3.9757
24/09/1964,0.757,3.4916,4.2486
01/10/1964,0.757,1.9601,2.7171
08/10/1964,0.2,0.48,0.68
15/10/1964,0.2,0.48,0.68
22/10/1964,0.2,0.48,0.68
29/10/1964,0.2,0.48,0.68
05/11/1964,0.757,3.4544,4.2114
12/11/1964,0.2,0.48,0.68
19/11/1964,0.2,0.48,0.68
26/11/1964,0.2,0.48,0.68
03/12/1964,0.2,0.48,0.68
10/12/1964,0.2,0.48,0.68
17/12/1964,0.2,0.48,0.68
24/12/1964,0.2,0.48,0.68
01/01/1965,0.2,0.48,0.68
08/01/1965,0.2,0.48,0.68
15/01/1965,0.2,0.48,0.68
22/01/1965,0.2,0.48,0.68
29/01/1965,0.2,0.48,0.68
05/02/1965,0.2,0.48,0.68
12/02/1965,0.757,1.0701,1.8271
19/02/1965,0.2,0.48,0.68
26/02/1965,0.757,1.8116,2.5686
05/03/1965,0.757,2.023,2.78
12/03/1965,0.757,0.60157,1.35857
19/03/1965,0.2,0.48,0.68
26/03/1965,0.2,0.48,0.68
02/04/1965,0.2,0.48,0.68
09/04/1965,0.2,0.48,0.68
16/04/1965,0.2,0.48,0.68
23/04/1965,0.2,0.48,0.68
30/04/1965,0.2,0.48,0.68
07/05/1965,0.2,0.48,0.68
14/05/1965,0.2,0.48,0.68
21/05/1965,0.2,0.48,0.68
28/05/1965,0.757,2.4916,3.2486
04/06/1965,0.757,2.8601,3.6171
11/06/1965,0.757,3.0316,3.7886
18/06/1965,0.757,2.9944,3.7514
25/06/1965,0.757,3.0573,3.8143
02/07/1965,0.757,3.2187,3.9757
09/07/1965,0.757,3.0944,3.8514
16/07/1965,0.757,3.0459,3.8029
23/07/1965,0.2,0.48,0.68
30/07/1965,0.2,0.48,0.68
06/08/1965,0.2,0.48,0.68
13/08/1965,0.45558,0.48,0.93558
20/08/1965,0.757,0.90751,1.66451
27/08/1965,0.757,1.5405,2.2975
03/09/1965,0.2,0.48,0.68
10/09/1965,0.2,0.48,0.68
17/09/1965,0.2,0.48,0.68
24/09/1965,0.2,0.48,0.68
01/10/1965,0.2,0.48,0.68
08/10/1965,0.2,0.48,0.68
15/10/1965,0.2,0.48,0.68
22/10/1965,0.757,1.0466,1.8036
29/10/1965,0.2,0.48,0.68
05/11/1965,0.2,0.48,0.68
12/11/1965,0.2,0.48,0.68
19/11/1965,0.2,0.48,0.68
26/11/1965,0.2,0.48,0.68
03/12/1965,0.2,0.48,0.68
10/12/1965,0.2,0.48,0.68
17/12/1965,0.2,0.48,0.68
24/12/1965,0.2,0.48,0.68
01/01/1966,0.2,0.48,0.68
08/01/1966,0.2,0.48,0.68
15/01/1966,0.2,0.48,0.68
22/01/1966,0.2,0.48,0.68
29/01/1966,0.2,0.48,0.68
05/02/1966,0.2,0.48,0.68
12/02/1966,0.2,0.48,0.68
19/02/1966,0.2,0.48,0.68
26/02/1966,0.2,0.48,0.68
05/03/1966,0.2,0.48,0.68
12/03/1966,0.2,0.48,0.68
19/03/1966,0.2,0.48,0.68
26/03/1966,0.2,0.48,0.68
02/04/1966,0.2,0.48,0.68
09/04/1966,0.2,0.48,0.68
16/04/1966,0.2,0.48,0.68
23/04/1966,0.2,0.48,0.68
30/04/1966,0.2,0.48,0.68
07/05/1966,0.2,0.48,0.68
14/05/1966,0.2,0.48,0.68
21/05/1966,0.2,0.48,0.68
28/05/1966,0.2,0.48,0.68
04/06/1966,0.2,0.48,0.68
11/06/1966,0.2,0.48,0.68
18/06/1966,0.2,0.48,0.68
25/06/1966,0.2,0.48,0.68
02/07/1966,0.2,0.48,0.68
09/07/1966,0.2,0.48,0.68
16/07/1966,0.2,0.48,0.68
23/07/1966,0.757,2.2444,3.0014
30/07/1966,0.2,0.48,0.68
06/08/1966,0.2,0.48,0.68
13/08/1966,0.2,0.48,0.68
20/08/1966,0.2,0.48,0.68
27/08/1966,0.2,0.48,0.68
03/09/1966,0.2,0.48,0.68
10/09/1966,0.2,0.48,0.68
17/09/1966,0.2,0.48,0.68
24/09/1966,0.2,0.48,0.68
01/10/1966,0.2,0.48,0.68
08/10/1966,0.2,0.48,0.68
15/10/1966,0.2,0.48,0.68
22/10/1966,0.2,0.48,0.68
29/10/1966,0.2,0.48,0.68
05/11/1966,0.2,0.48,0.68
12/11/1966,0.2,0.48,0.68
19/11/1966,0.2,0.48,0.68
26/11/1966,0.2,0.48,0.68
03/12/1966,0.2,0.48,0.68
10/12/1966,0.2,0.48,0.68
17/12/1966,0.2,0.48,0.68
24/12/1966,0.2,0.48,0.68
01/01/1967,0.2,0.48,0.68
08/01/1967,0.2,0.48,0.68
15/01/1967,0.2,0.48,0.68
22/01/1967,0.2,0.48,0.68
29/01/1967,0.2,0.48,0.68
05/02/1967,0.2,0.48,0.68
12/02/1967,0.2,0.48,0.68
19/02/1967,0.2,0.48,0.68
26/02/1967,0.2,0.48,0.68
05/03/1967,0.2,0.48,0.68
12/03/1967,0.2,0.48,0.68
19/03/1967,0.2,0.48,0.68
26/03/1967,0.2,0.48,0.68
02/04/1967,0.2,0.48,0.68
09/04/1967,0.2,0.48,0.68
16/04/1967,0.22536,0.48,0.70536
23/04/1967,0.757,0.70014,1.45714
30/04/1967,0.2,0.48,0.68
07/05/1967,0.2,0.48,0.68
14/05/1967,0.2,0.48,0.68
21/05/1967,0.2,0.48,0.68
28/05/1967,0.2,0.48,0.68
04/06/1967,0.2,0.48,0.68
11/06/1967,0.2,0.48,0.68
18/06/1967,0.757,1.902,2.659
25/06/1967,0.2,0.48,0.68
02/07/1967,0.2,0.48,0.68
09/07/1967,0.757,1.7836,2.5406
16/07/1967,0.757,3.1316,3.8886
23/07/1967,0.757,3.343,4.1
30/07/1967,0.757,1.763,2.52
06/08/1967,0.2,0.48,0.68
13/08/1967,0.2,0.48,0.68
20/08/1967,0.2,0.48,0.68
27/08/1967,0.2,0.48,0.68
03/09/1967,0.2,0.48,0.68
10/09/1967,0.2,0.48,0.68
17/09/1967,0.2,0.48,0.68
24/09/1967,0.2,0.48,0.68
01/10/1967,0.2,0.48,0.68
08/10/1967,0.2,0.48,0.68
15/10/1967,0.2,0.48,0.68
22/10/1967,0.2,0.48,0.68
29/10/1967,0.2,0.48,0.68
05/11/1967,0.2,0.48,0.68
12/11/1967,0.2,0.48,0.68
19/11/1967,0.2,0.48,0.68
26/11/1967,0.2,0.48,0.68
03/12/1967,0.2,0.48,0.68
10/12/1967,0.2,0.48,0.68
17/12/1967,0.2,0.48,0.68
24/12/1967,0.2,0.48,0.68
01/01/1968,0.2,0.48,0.68
08/01/1968,0.2,0.48,0.68
15/01/1968,0.2,0.48,0.68
22/01/1968,0.2,0.48,0.68
29/01/1968,0.2,0.48,0.68
05/02/1968,0.2,0.48,0.68
12/02/1968,0.2,0.48,0.68
19/02/1968,0.2,0.48,0.68
26/02/1968,0.757,2.8017,3.5587
05/03/1968,0.757,3.2559,4.0129
12/03/1968,0.2,0.48,0.68
19/03/1968,0.2,0.48,0.68
26/03/1968,0.2,0.48,0.68
02/04/1968,0.2,0.48,0.68
09/04/1968,0.2,0.48,0.68
16/04/1968,0.2,0.48,0.68
23/04/1968,0.2,0.48,0.68
30/04/1968,0.2,0.48,0.68
07/05/1968,0.2,0.48,0.68
14/05/1968,0.2,0.48,0.68
21/05/1968,0.2,0.48,0.68
28/05/1968,0.2,0.48,0.68
04/06/1968,0.2,0.48,0.68
11/06/1968,0.757,3.5759,4.3329
18/06/1968,0.757,2.6244,3.3814
25/06/1968,0.2,0.48,0.68
02/07/1968,0.2,0.48,0.68
09/07/1968,0.2,0.48,0.68
16/07/1968,0.2,0.48,0.68
23/07/1968,0.2,0.48,0.68
30/07/1968,0.757,2.8036,3.5606
06/08/1968,0.757,3.7973,4.5543
13/08/1968,0.2,0.48,0.68
20/08/1968,0.2,0.48,0.68
27/08/1968,0.757,2.5498,3.3068
03/09/1968,0.757,1.7501,2.5071
10/09/1968,0.2,0.48,0.68
17/09/1968,0.2,0.48,0.68
24/09/1968,0.2,0.48,0.68
01/10/1968,0.2,0.48,0.68
08/10/1968,0.2,0.48,0.68
15/10/1968,0.2,0.48,0.68
22/10/1968,0.2,0.48,0.68
29/10/1968,0.2,0.48,0.68
05/11/1968,0.2,0.48,0.68
12/11/1968,0.2,0.48,0.68
19/11/1968,0.2,0.48,0.68
26/11/1968,0.2,0.48,0.68
03/12/1968,0.2,0.48,0.68
10/12/1968,0.757,0.95157,1.70857
17/12/1968,0.2,0.48,0.68
24/12/1968,0.2,0.48,0.68
01/01/1969,0.2,0.48,0.68
08/01/1969,0.2,0.48,0.68
15/01/1969,0.2,0.48,0.68
22/01/1969,0.2,0.48,0.68
29/01/1969,0.2,0.48,0.68
05/02/1969,0.2,0.48,0.68
12/02/1969,0.2,0.48,0.68
19/02/1969,0.2,0.48,0.68
26/02/1969,0.2,0.48,0.68
05/03/1969,0.2,0.48,0.68
12/03/1969,0.2,0.48,0.68
19/03/1969,0.2,0.48,0.68
26/03/1969,0.2,0.48,0.68
02/04/1969,0.2,0.48,0.68
09/04/1969,0.2,0.48,0.68
16/04/1969,0.2,0.48,0.68
23/04/1969,0.2,0.48,0.68
30/04/1969,0.2,0.48,0.68
07/05/1969,0.2,0.48,0.68
14/05/1969,0.2,0.48,0.68
21/05/1969,0.2,0.48,0.68
28/05/1969,0.2,0.48,0.68
04/06/1969,0.2,0.48,0.68
11/06/1969,0.2,0.48,0.68
18/06/1969,0.2,0.48,0.68
25/06/1969,0.2,0.48,0.68
02/07/1969,0.2,0.48,0.68
09/07/1969,0.757,3.923,4.68
16/07/1969,0.757,4.2544,5.0114
23/07/1969,0.757,4.2587,5.0157
30/07/1969,0.757,4.0073,4.7643
06/08/1969,0.62,0.48,1.1
13/08/1969,0.757,1.6116,2.3686
20/08/1969,0.757,1.563,2.32
27/08/1969,0.757,3.5287,4.2857
03/09/1969,0.757,4.2059,4.9629
10/09/1969,0.2,0.48,0.68
17/09/1969,0.2,0.48,0.68
24/09/1969,0.757,0.73871,1.49571
01/10/1969,0.52143,0.48,1.00143
08/10/1969,0.757,2.6016,3.3586
15/10/1969,0.757,3.983,4.74
22/10/1969,0.757,1.0587,1.8157
29/10/1969,0.2,0.48,0.68
05/11/1969,0.2,0.48,0.68
12/11/1969,0.2,0.48,0.68
19/11/1969,0.2,0.48,0.68
26/11/1969,0.2,0.48,0.68
03/12/1969,0.2,0.48,0.68
10/12/1969,0.2,0.48,0.68
17/12/1969,0.2,0.48,0.68
24/12/1969,0.2,0.48,0.68
01/01/1970,0.2,0.48,0.68
08/01/1970,0.2,0.48,0.68
15/01/1970,0.2,0.48,0.68
22/01/1970,0.2,0.48,0.68
29/01/1970,0.2,0.48,0.68
05/02/1970,0.2,0.48,0.68
12/02/1970,0.2,0.48,0.68
19/02/1970,0.2,0.48,0.68
26/02/1970,0.2,0.48,0.68
05/03/1970,0.2,0.48,0.68
12/03/1970,0.2,0.48,0.68
19/03/1970,0.2,0.48,0.68
26/03/1970,0.2,0.48,0.68
02/04/1970,0.2,0.48,0.68
09/04/1970,0.2,0.48,0.68
16/04/1970,0.2,0.48,0.68
23/04/1970,0.2,0.48,0.68
30/04/1970,0.2,0.48,0.68
07/05/1970,0.2,0.48,0.68
14/05/1970,0.757,3.4638,4.2208
21/05/1970,0.757,3.8244,4.5814
28/05/1970,0.757,3.9687,4.7257
04/06/1970,0.757,4.0716,4.8286
11/06/1970,0.757,4.1459,4.9029
18/06/1970,0.757,4.203,4.96
25/06/1970,0.757,4.033,4.79
02/07/1970,0.757,3.7487,4.5057
09/07/1970,0.757,3.9573,4.7143
16/07/1970,0.757,4.1101,4.8671
23/07/1970,0.62,0.48,1.1
30/07/1970,0.757,2.023,2.78
06/08/1970,0.757,2.8973,3.6543
13/08/1970,0.2,0.48,0.68
20/08/1970,0.2,0.48,0.68
27/08/1970,0.757,1.6159,2.3729
03/09/1970,0.757,1.6016,2.3586
10/09/1970,0.2,0.48,0.68
17/09/1970,0.2,0.48,0.68
24/09/1970,0.757,2.5657,3.3227
01/10/1970,0.2,0.48,0.68
08/10/1970,0.20691,0.48,0.68691
15/10/1970,0.57214,0.48,1.05214
22/10/1970,0.2,0.48,0.68
29/10/1970,0.2,0.48,0.68
05/11/1970,0.2,0.48,0.68
12/11/1970,0.2,0.48,0.68
19/11/1970,0.2,0.48,0.68
26/11/1970,0.2,0.48,0.68
03/12/1970,0.2,0.48,0.68
10/12/1970,0.2,0.48,0.68
17/12/1970,0.2,0.48,0.68
24/12/1970,0.2,0.48,0.68
01/01/1971,0.2,0.48,0.68
08/01/1971,0.2,0.48,0.68
15/01/1971,0.2,0.48,0.68
22/01/1971,0.2,0.48,0.68
29/01/1971,0.2,0.48,0.68
05/02/1971,0.2,0.48,0.68
12/02/1971,0.2,0.48,0.68
19/02/1971,0.2,0.48,0.68
26/02/1971,0.2,0.48,0.68
05/03/1971,0.2,0.48,0.68
12/03/1971,0.2,0.48,0.68
19/03/1971,0.2,0.48,0.68
26/03/1971,0.2,0.48,0.68
02/04/1971,0.2,0.48,0.68
09/04/1971,0.757,2.4673,3.2243
16/04/1971,0.757,2.7973,3.5543
23/04/1971,0.2,0.48,0.68
30/04/1971,0.2,0.48,0.68
07/05/1971,0.2,0.48,0.68
14/05/1971,0.2,0.48,0.68
21/05/1971,0.2,0.48,0.68
28/05/1971,0.2,0.48,0.68
04/06/1971,0.757,2.4897,3.2467
11/06/1971,0.757,2.3544,3.1114
18/06/1971,0.2,0.48,0.68
25/06/1971,0.2,0.48,0.68
02/07/1971,0.2,0.48,0.68
09/07/1971,0.757,3.1573,3.9143
16/07/1971,0.757,3.4544,4.2114
23/07/1971,0.757,2.823,3.58
30/07/1971,0.757,0.863,1.62
06/08/1971,0.2,0.48,0.68
13/08/1971,0.2,0.48,0.68
20/08/1971,0.2,0.48,0.68
27/08/1971,0.2,0.48,0.68
03/09/1971,0.2,0.48,0.68
10/09/1971,0.757,1.65,2.407
17/09/1971,0.757,3.3173,4.0743
24/09/1971,0.757,3.4787,4.2357
01/10/1971,0.757,3.6016,4.3586
08/10/1971,0.757,3.563,4.32
15/10/1971,0.2,0.48,0.68
22/10/1971,0.2,0.48,0.68
29/10/1971,0.2,0.48,0.68
05/11/1971,0.2,0.48,0.68
12/11/1971,0.2,0.48,0.68
19/11/1971,0.2,0.48,0.68
26/11/1971,0.2,0.48,0.68
03/12/1971,0.2,0.48,0.68
10/12/1971,0.757,0.75014,1.50714
17/12/1971,0.2,0.48,0.68
24/12/1971,0.2,0.48,0.68
01/01/1972,0.2,0.48,0.68
08/01/1972,0.2,0.48,0.68
15/01/1972,0.2,0.48,0.68
22/01/1972,0.2,0.48,0.68
29/01/1972,0.2,0.48,0.68
05/02/1972,0.2,0.48,0.68
12/02/1972,0.2,0.48,0.68
19/02/1972,0.2,0.48,0.68
26/02/1972,0.2,0.48,0.68
05/03/1972,0.2,0.48,0.68
12/03/1972,0.2,0.48,0.68
19/03/1972,0.2,0.48,0.68
26/03/1972,0.2,0.48,0.68
02/04/1972,0.2,0.48,0.68
09/04/1972,0.2,0.48,0.68
16/04/1972,0.2,0.48,0.68
23/04/1972,0.2,0.48,0.68
30/04/1972,0.2,0.48,0.68
07/05/1972,0.2,0.48,0.68
14/05/1972,0.2,0.48,0.68
21/05/1972,0.2,0.48,0.68
28/05/1972,0.2,0.48,0.68
04/06/1972,0.2,0.48,0.68
11/06/1972,0.2,0.48,0.68
18/06/1972,0.2,0.48,0.68
25/06/1972,0.2,0.48,0.68
02/07/1972,0.2,0.48,0.68
09/07/1972,0.2,0.48,0.68
16/07/1972,0.2,0.48,0.68
23/07/1972,0.757,0.80215,1.55915
30/07/1972,0.2,0.48,0.68
06/08/1972,0.2,0.48,0.68
13/08/1972,0.2,0.48,0.68
20/08/1972,0.757,1.1732,1.9302
27/08/1972,0.757,3.503,4.26
03/09/1972,0.757,3.453,4.21
10/09/1972,0.757,2.0487,2.8057
17/09/1972,0.757,3.0573,3.8143
24/09/1972,0.757,3.6487,4.4057
01/10/1972,0.757,3.8373,4.5943
08/10/1972,0.757,3.3059,4.0629
15/10/1972,0.757,3.8959,4.6529
22/10/1972,0.757,3.9587,4.7157
29/10/1972,0.757,3.6759,4.4329
05/11/1972,0.2,0.48,0.68
12/11/1972,0.2,0.48,0.68
19/11/1972,0.2,0.48,0.68
26/11/1972,0.2,0.48,0.68
03/12/1972,0.2,0.48,0.68
10/12/1972,0.2,0.48,0.68
17/12/1972,0.2,0.48,0.68
24/12/1972,0.2,0.48,0.68
01/01/1973,0.757,2.1994,2.9564
08/01/1973,0.757,0.78586,1.54286
15/01/1973,0.2,0.48,0.68
22/01/1973,0.2,0.48,0.68
29/01/1973,0.2,0.48,0.68
05/02/1973,0.2,0.48,0.68
12/02/1973,0.2,0.48,0.68
19/02/1973,0.2,0.48,0.68
26/02/1973,0.2,0.48,0.68
05/03/1973,0.2,0.48,0.68
12/03/1973,0.2,0.48,0.68
19/03/1973,0.2,0.48,0.68
26/03/1973,0.2,0.48,0.68
02/04/1973,0.2,0.48,0.68
09/04/1973,0.2,0.48,0.68
16/04/1973,0.2,0.48,0.68
23/04/1973,0.757,0.76586,1.52286
30/04/1973,0.2,0.48,0.68
07/05/1973,0.2,0.48,0.68
14/05/1973,0.2,0.48,0.68
21/05/1973,0.2,0.48,0.68
28/05/1973,0.2,0.48,0.68
04/06/1973,0.757,2.9726,3.7296
11/06/1973,0.757,3.8116,4.5686
18/06/1973,0.757,3.9316,4.6886
25/06/1973,0.757,4.033,4.79
02/07/1973,0.757,4.0844,4.8414
09/07/1973,0.2,0.48,0.68
16/07/1973,0.2,0.48,0.68
23/07/1973,0.2,0.48,0.68
30/07/1973,0.2,0.48,0.68
06/08/1973,0.2,0.48,0.68
13/08/1973,0.2,0.48,0.68
20/08/1973,0.2,0.48,0.68
27/08/1973,0.2,0.48,0.68
03/09/1973,0.757,1.328,2.085
10/09/1973,0.2,0.48,0.68
17/09/1973,0.757,0.84871,1.60571
24/09/1973,0.2,0.48,0.68
01/10/1973,0.2,0.48,0.68
08/10/1973,0.2,0.48,0.68
15/10/1973,0.2,0.48,0.68
22/10/1973,0.2,0.48,0.68
29/10/1973,0.2,0.48,0.68
05/11/1973,0.2,0.48,0.68
12/11/1973,0.2,0.48,0.68
19/11/1973,0.2,0.48,0.68
26/11/1973,0.2,0.48,0.68
03/12/1973,0.2,0.48,0.68
10/12/1973,0.2,0.48,0.68
17/12/1973,0.2,0.48,0.68
24/12/1973,0.2,0.48,0.68
01/01/1974,0.2,0.48,0.68
08/01/1974,0.2,0.48,0.68
15/01/1974,0.2,0.48,0.68
22/01/1974,0.2,0.48,0.68
29/01/1974,0.2,0.48,0.68
05/02/1974,0.2,0.48,0.68
12/02/1974,0.2,0.48,0.68
19/02/1974,0.2,0.48,0.68
26/02/1974,0.2,0.48,0.68
05/03/1974,0.2,0.48,0.68
12/03/1974,0.2,0.48,0.68
19/03/1974,0.2,0.48,0.68
26/03/1974,0.2,0.48,0.68
02/04/1974,0.2,0.48,0.68
09/04/1974,0.757,1.9473,2.7043
16/04/1974,0.757,2.5273,3.2843
23/04/1974,0.757,2.8487,3.6057
30/04/1974,0.757,2.9716,3.7286
07/05/1974,0.757,3.1216,3.8786
14/05/1974,0.757,3.2916,4.0486
21/05/1974,0.757,3.3944,4.1514
28/05/1974,0.757,3.5016,4.2586
04/06/1974,0.757,3.0344,3.7914
11/06/1974,0.757,2.7116,3.4686
18/06/1974,0.757,3.2559,4.0129
25/06/1974,0.757,3.5887,4.3457
02/07/1974,0.757,1.4287,2.1857
09/07/1974,0.757,3.1073,3.8643
16/07/1974,0.757,2.9473,3.7043
23/07/1974,0.757,3.3916,4.1486
30/07/1974,0.757,0.98443,1.74143
06/08/1974,0.757,1.5144,2.2714
13/08/1974,0.2,0.48,0.68
20/08/1974,0.757,1.1573,1.9143
27/08/1974,0.2,0.48,0.68
03/09/1974,0.2,0.48,0.68
10/09/1974,0.2,0.48,0.68
17/09/1974,0.2,0.48,0.68
24/09/1974,0.2,0.48,0.68
01/10/1974,0.2,0.48,0.68
08/10/1974,0.2,0.48,0.68
15/10/1974,0.2,0.48,0.68
22/10/1974,0.2,0.48,0.68
29/10/1974,0.2,0.48,0.68
05/11/1974,0.2,0.48,0.68
12/11/1974,0.2,0.48,0.68
19/11/1974,0.2,0.48,0.68
26/11/1974,0.2,0.48,0.68
03/12/1974,0.2,0.48,0.68
10/12/1974,0.2,0.48,0.68
17/12/1974,0.2,0.48,0.68
24/12/1974,0.2,0.48,0.68
01/01/1975,0.2,0.48,0.68
08/01/1975,0.2,0.48,0.68
15/01/1975,0.2,0.48,0.68
22/01/1975,0.2,0.48,0.68
29/01/1975,0.2,0.48,0.68
05/02/1975,0.2,0.48,0.68
12/02/1975,0.2,0.48,0.68
19/02/1975,0.2,0.48,0.68
26/02/1975,0.2,0.48,0.68
05/03/1975,0.2,0.48,0.68
12/03/1975,0.2,0.48,0.68
19/03/1975,0.2,0.48,0.68
26/03/1975,0.2,0.48,0.68
02/04/1975,0.2,0.48,0.68
